,ME,NH,VT,WCMA,SEMA,NEMA,CT,RI
150,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
151,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
152,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
153,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
154,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
155,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
156,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
157,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
158,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
159,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
160,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
161,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
162,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
163,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
164,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
165,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
166,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
167,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
168,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
169,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
170,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
171,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
172,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
173,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
174,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
175,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
176,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
177,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
178,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
179,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
180,9313.027470833333,3935.9748541666663,3749.7003625000007,1084.8268833333334,0.0,492.30807916666674,1102.3840874999999,11.609916666666667
181,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
182,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
183,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
184,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
185,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
186,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
187,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
188,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
189,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
190,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
191,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
192,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
193,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
194,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
195,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
