,Generator,Time,Value,Zones,Type,$/MWh
189,CJTSEnergyCenterUNIT2,22,0.0,CT,Gas,50.64999320001191
190,CJTSEnergyCenterUNIT2,23,0.0,CT,Gas,50.64999320001191
191,CJTSEnergyCenterUNIT2,24,0.0,CT,Gas,50.64999320001191
192,LebanonPines12LP2,1,0.0,CT,Oil,159.14984869607818
193,LebanonPines12LP2,2,0.0,CT,Oil,159.14984869607818
194,LebanonPines12LP2,3,0.0,CT,Oil,159.14984869607818
195,LebanonPines12LP2,4,0.0,CT,Oil,159.14984869607818
196,LebanonPines12LP2,5,0.0,CT,Oil,159.14984869607818
197,LebanonPines12LP2,6,0.0,CT,Oil,159.14984869607818
198,LebanonPines12LP2,7,0.0,CT,Oil,159.14984869607818
199,LebanonPines12LP2,8,0.0,CT,Oil,159.14984869607818
200,LebanonPines12LP2,9,0.0,CT,Oil,159.14984869607818
201,LebanonPines12LP2,10,0.0,CT,Oil,159.14984869607818
202,LebanonPines12LP2,11,0.0,CT,Oil,159.14984869607818
203,LebanonPines12LP2,12,0.0,CT,Oil,159.14984869607818
204,LebanonPines12LP2,13,0.0,CT,Oil,159.14984869607818
205,LebanonPines12LP2,14,0.0,CT,Oil,159.14984869607818
206,LebanonPines12LP2,15,0.0,CT,Oil,159.14984869607818
207,LebanonPines12LP2,16,0.0,CT,Oil,159.14984869607818
208,LebanonPines12LP2,17,0.0,CT,Oil,159.14984869607818
209,LebanonPines12LP2,18,0.0,CT,Oil,159.14984869607818
210,LebanonPines12LP2,19,0.0,CT,Oil,159.14984869607818
211,LebanonPines12LP2,20,0.0,CT,Oil,159.14984869607818
212,LebanonPines12LP2,21,0.0,CT,Oil,159.14984869607818
213,LebanonPines12LP2,22,0.0,CT,Oil,159.14984869607818
214,LebanonPines12LP2,23,0.0,CT,Oil,159.14984869607818
215,LebanonPines12LP2,24,0.0,CT,Oil,159.14984869607818
216,Norden43103NORD1,1,0.0,CT,Oil,93.9832291769834
217,Norden43103NORD1,2,0.0,CT,Oil,93.9832291769834
218,Norden43103NORD1,3,0.0,CT,Oil,93.9832291769834
219,Norden43103NORD1,4,0.0,CT,Oil,93.9832291769834
