,Generator,Time,Value,Zones
7762,ExelonEdgarLLCGT1,11,14.2,NH
7763,ExelonEdgarLLCGT1,12,14.2,NH
7764,ExelonEdgarLLCGT1,13,14.2,NH
7765,ExelonEdgarLLCGT1,14,14.2,NH
7766,ExelonEdgarLLCGT1,15,14.2,NH
7767,ExelonEdgarLLCGT1,16,14.2,NH
7768,ExelonEdgarLLCGT1,17,14.2,NH
7769,ExelonEdgarLLCGT1,18,14.2,NH
7770,ExelonEdgarLLCGT1,19,14.2,NH
7771,ExelonEdgarLLCGT1,20,14.2,NH
7772,ExelonEdgarLLCGT1,21,14.2,NH
7773,ExelonEdgarLLCGT1,22,14.2,NH
7774,ExelonEdgarLLCGT1,23,14.2,NH
7775,ExelonEdgarLLCGT1,24,14.2,NH
7776,MedicalAreaTotalEnergyPlantSTG2,1,0.0,NH
7777,MedicalAreaTotalEnergyPlantSTG2,2,0.0,NH
7778,MedicalAreaTotalEnergyPlantSTG2,3,0.0,NH
7779,MedicalAreaTotalEnergyPlantSTG2,4,0.0,NH
7780,MedicalAreaTotalEnergyPlantSTG2,5,0.0,NH
7781,MedicalAreaTotalEnergyPlantSTG2,6,0.0,NH
7782,MedicalAreaTotalEnergyPlantSTG2,7,0.0,NH
7783,MedicalAreaTotalEnergyPlantSTG2,8,0.0,NH
7784,MedicalAreaTotalEnergyPlantSTG2,9,0.0,NH
7785,MedicalAreaTotalEnergyPlantSTG2,10,0.0,NH
7786,MedicalAreaTotalEnergyPlantSTG2,11,0.0,NH
7787,MedicalAreaTotalEnergyPlantSTG2,12,0.0,NH
7788,MedicalAreaTotalEnergyPlantSTG2,13,0.0,NH
7789,MedicalAreaTotalEnergyPlantSTG2,14,0.0,NH
7790,MedicalAreaTotalEnergyPlantSTG2,15,0.0,NH
7791,MedicalAreaTotalEnergyPlantSTG2,16,0.0,NH
7792,MedicalAreaTotalEnergyPlantSTG2,17,0.0,NH
7793,MedicalAreaTotalEnergyPlantSTG2,18,0.0,NH
7794,MedicalAreaTotalEnergyPlantSTG2,19,0.0,NH
7795,MedicalAreaTotalEnergyPlantSTG2,20,0.0,NH
7796,MedicalAreaTotalEnergyPlantSTG2,21,0.0,NH
7797,MedicalAreaTotalEnergyPlantSTG2,22,0.0,NH
7798,MedicalAreaTotalEnergyPlantSTG2,23,0.0,NH
7799,MedicalAreaTotalEnergyPlantSTG2,24,0.0,NH
7800,MysticGeneratingStationGT93,1,278.6,NH
7801,MysticGeneratingStationGT93,2,278.6,NH
7802,MysticGeneratingStationGT93,3,278.6,NH
7803,MysticGeneratingStationGT93,4,278.6,NH
7804,MysticGeneratingStationGT93,5,278.6,NH
7805,MysticGeneratingStationGT93,6,278.6,NH
7806,MysticGeneratingStationGT93,7,278.6,NH
7807,MysticGeneratingStationGT93,8,278.6,NH
7808,MysticGeneratingStationGT93,9,278.6,NH
7809,MysticGeneratingStationGT93,10,278.6,NH
7810,MysticGeneratingStationGT93,11,278.6,NH
7811,MysticGeneratingStationGT93,12,278.6,NH
7812,MysticGeneratingStationGT93,13,278.6,NH
7813,MysticGeneratingStationGT93,14,278.6,NH
7814,MysticGeneratingStationGT93,15,278.6,NH
7815,MysticGeneratingStationGT93,16,278.6,NH
7816,MysticGeneratingStationGT93,17,278.6,NH
7817,MysticGeneratingStationGT93,18,278.6,NH
7818,MysticGeneratingStationGT93,19,278.6,NH
7819,MysticGeneratingStationGT93,20,278.6,NH
7820,MysticGeneratingStationGT93,21,278.6,NH
7821,MysticGeneratingStationGT93,22,278.6,NH
7822,MysticGeneratingStationGT93,23,278.6,NH
7823,MysticGeneratingStationGT93,24,278.6,NH
7824,PotterStation2WAT1,1,58.0,NH
7825,PotterStation2WAT1,2,58.0,NH
7826,PotterStation2WAT1,3,58.0,NH
7827,PotterStation2WAT1,4,58.0,NH
7828,PotterStation2WAT1,5,58.0,NH
7829,PotterStation2WAT1,6,58.0,NH
7830,PotterStation2WAT1,7,58.0,NH
7831,PotterStation2WAT1,8,58.0,NH
7832,PotterStation2WAT1,9,58.0,NH
7833,PotterStation2WAT1,10,58.0,NH
7834,PotterStation2WAT1,11,58.0,NH
7835,PotterStation2WAT1,12,58.0,NH
7836,PotterStation2WAT1,13,58.0,NH
7837,PotterStation2WAT1,14,58.0,NH
7838,PotterStation2WAT1,15,58.0,NH
7839,PotterStation2WAT1,16,58.0,NH
7840,PotterStation2WAT1,17,58.0,NH
7841,PotterStation2WAT1,18,58.0,NH
7842,PotterStation2WAT1,19,58.0,NH
7843,PotterStation2WAT1,20,58.0,NH
7844,PotterStation2WAT1,21,58.0,NH
7845,PotterStation2WAT1,22,58.0,NH
7846,PotterStation2WAT1,23,58.0,NH
7847,PotterStation2WAT1,24,58.0,NH
7848,WilkinsStation1,1,2.7,NH
7849,WilkinsStation1,2,2.7,NH
7850,WilkinsStation1,3,2.7,NH
7851,WilkinsStation1,4,2.7,NH
7852,WilkinsStation1,5,2.7,NH
7853,WilkinsStation1,6,2.7,NH
7854,WilkinsStation1,7,2.7,NH
7855,WilkinsStation1,8,2.7,NH
7856,WilkinsStation1,9,2.7,NH
7857,WilkinsStation1,10,2.7,NH
7858,WilkinsStation1,11,2.7,NH
7859,WilkinsStation1,12,2.7,NH
7860,WilkinsStation1,13,2.7,NH
7861,WilkinsStation1,14,2.7,NH
7862,WilkinsStation1,15,2.7,NH
7863,WilkinsStation1,16,2.7,NH
7864,WilkinsStation1,17,2.7,NH
7865,WilkinsStation1,18,2.7,NH
7866,WilkinsStation1,19,2.7,NH
7867,WilkinsStation1,20,2.7,NH
7868,WilkinsStation1,21,2.7,NH
7869,WilkinsStation1,22,2.7,NH
7870,WilkinsStation1,23,2.7,NH
7871,WilkinsStation1,24,2.7,NH
7872,HighStreetStation11,1,1.2,NH
7873,HighStreetStation11,2,1.2,NH
7874,HighStreetStation11,3,1.2,NH
7875,HighStreetStation11,4,1.2,NH
7876,HighStreetStation11,5,1.2,NH
7877,HighStreetStation11,6,1.2,NH
7878,HighStreetStation11,7,1.2,NH
7879,HighStreetStation11,8,1.2,NH
7880,HighStreetStation11,9,1.2,NH
7881,HighStreetStation11,10,1.2,NH
7882,HighStreetStation11,11,1.2,NH
7883,HighStreetStation11,12,1.2,NH
7884,HighStreetStation11,13,1.2,NH
7885,HighStreetStation11,14,1.2,NH
7886,HighStreetStation11,15,1.2,NH
7887,HighStreetStation11,16,1.2,NH
7888,HighStreetStation11,17,1.2,NH
7889,HighStreetStation11,18,1.2,NH
7890,HighStreetStation11,19,1.2,NH
7891,HighStreetStation11,20,1.2,NH
7892,HighStreetStation11,21,1.2,NH
7893,HighStreetStation11,22,1.2,NH
7894,HighStreetStation11,23,1.2,NH
7895,HighStreetStation11,24,1.2,NH
7896,WatersRiver2,1,43.6,NH
7897,WatersRiver2,2,43.6,NH
7898,WatersRiver2,3,43.6,NH
7899,WatersRiver2,4,43.6,NH
7900,WatersRiver2,5,43.6,NH
7901,WatersRiver2,6,43.6,NH
7902,WatersRiver2,7,43.6,NH
7903,WatersRiver2,8,43.6,NH
7904,WatersRiver2,9,43.6,NH
7905,WatersRiver2,10,43.6,NH
7906,WatersRiver2,11,43.6,NH
7907,WatersRiver2,12,43.6,NH
7908,WatersRiver2,13,43.6,NH
7909,WatersRiver2,14,43.6,NH
7910,WatersRiver2,15,43.6,NH
7911,WatersRiver2,16,43.6,NH
7912,WatersRiver2,17,43.6,NH
7913,WatersRiver2,18,43.6,NH
7914,WatersRiver2,19,43.6,NH
7915,WatersRiver2,20,43.6,NH
7916,WatersRiver2,21,43.6,NH
7917,WatersRiver2,22,43.6,NH
7918,WatersRiver2,23,43.6,NH
7919,WatersRiver2,24,43.6,NH
7920,DeerIslandTreatmentPlantG101,1,26.0,NH
7921,DeerIslandTreatmentPlantG101,2,26.0,NH
7922,DeerIslandTreatmentPlantG101,3,26.0,NH
7923,DeerIslandTreatmentPlantG101,4,26.0,NH
7924,DeerIslandTreatmentPlantG101,5,26.0,NH
7925,DeerIslandTreatmentPlantG101,6,26.0,NH
7926,DeerIslandTreatmentPlantG101,7,26.0,NH
7927,DeerIslandTreatmentPlantG101,8,26.0,NH
7928,DeerIslandTreatmentPlantG101,9,26.0,NH
7929,DeerIslandTreatmentPlantG101,10,26.0,NH
7930,DeerIslandTreatmentPlantG101,11,26.0,NH
7931,DeerIslandTreatmentPlantG101,12,26.0,NH
7932,DeerIslandTreatmentPlantG101,13,26.0,NH
7933,DeerIslandTreatmentPlantG101,14,26.0,NH
7934,DeerIslandTreatmentPlantG101,15,26.0,NH
7935,DeerIslandTreatmentPlantG101,16,26.0,NH
7936,DeerIslandTreatmentPlantG101,17,26.0,NH
7937,DeerIslandTreatmentPlantG101,18,26.0,NH
7938,DeerIslandTreatmentPlantG101,19,26.0,NH
7939,DeerIslandTreatmentPlantG101,20,26.0,NH
7940,DeerIslandTreatmentPlantG101,21,26.0,NH
7941,DeerIslandTreatmentPlantG101,22,26.0,NH
7942,DeerIslandTreatmentPlantG101,23,26.0,NH
7943,DeerIslandTreatmentPlantG101,24,26.0,NH
7944,ExelonMedwayLLCGT2,1,45.0,NH
7945,ExelonMedwayLLCGT2,2,45.0,NH
7946,ExelonMedwayLLCGT2,3,45.0,NH
7947,ExelonMedwayLLCGT2,4,45.0,NH
7948,ExelonMedwayLLCGT2,5,45.0,NH
7949,ExelonMedwayLLCGT2,6,45.0,NH
7950,ExelonMedwayLLCGT2,7,45.0,NH
7951,ExelonMedwayLLCGT2,8,45.0,NH
7952,ExelonMedwayLLCGT2,9,45.0,NH
7953,ExelonMedwayLLCGT2,10,45.0,NH
7954,ExelonMedwayLLCGT2,11,45.0,NH
7955,ExelonMedwayLLCGT2,12,45.0,NH
7956,ExelonMedwayLLCGT2,13,45.0,NH
7957,ExelonMedwayLLCGT2,14,45.0,NH
7958,ExelonMedwayLLCGT2,15,45.0,NH
7959,ExelonMedwayLLCGT2,16,45.0,NH
7960,ExelonMedwayLLCGT2,17,45.0,NH
7961,ExelonMedwayLLCGT2,18,45.0,NH
7962,ExelonMedwayLLCGT2,19,45.0,NH
7963,ExelonMedwayLLCGT2,20,45.0,NH
7964,ExelonMedwayLLCGT2,21,45.0,NH
7965,ExelonMedwayLLCGT2,22,45.0,NH
7966,ExelonMedwayLLCGT2,23,45.0,NH
7967,ExelonMedwayLLCGT2,24,45.0,NH
7968,MysticGeneratingStation6,1,156.2,NH
7969,MysticGeneratingStation6,2,156.2,NH
7970,MysticGeneratingStation6,3,156.2,NH
7971,MysticGeneratingStation6,4,156.2,NH
7972,MysticGeneratingStation6,5,156.2,NH
7973,MysticGeneratingStation6,6,156.2,NH
7974,MysticGeneratingStation6,7,156.2,NH
7975,MysticGeneratingStation6,8,156.2,NH
7976,MysticGeneratingStation6,9,156.2,NH
7977,MysticGeneratingStation6,10,156.2,NH
7978,MysticGeneratingStation6,11,156.2,NH
7979,MysticGeneratingStation6,12,156.2,NH
7980,MysticGeneratingStation6,13,156.2,NH
7981,MysticGeneratingStation6,14,156.2,NH
7982,MysticGeneratingStation6,15,156.2,NH
7983,MysticGeneratingStation6,16,156.2,NH
7984,MysticGeneratingStation6,17,156.2,NH
7985,MysticGeneratingStation6,18,156.2,NH
7986,MysticGeneratingStation6,19,156.2,NH
7987,MysticGeneratingStation6,20,156.2,NH
7988,MysticGeneratingStation6,21,156.2,NH
7989,MysticGeneratingStation6,22,156.2,NH
7990,MysticGeneratingStation6,23,156.2,NH
7991,MysticGeneratingStation6,24,156.2,NH
7992,HighStreetStation9,1,1.3,NH
7993,HighStreetStation9,2,1.3,NH
7994,HighStreetStation9,3,1.3,NH
7995,HighStreetStation9,4,1.3,NH
7996,HighStreetStation9,5,1.3,NH
7997,HighStreetStation9,6,1.3,NH
7998,HighStreetStation9,7,1.3,NH
7999,HighStreetStation9,8,1.3,NH
8000,HighStreetStation9,9,1.3,NH
8001,HighStreetStation9,10,1.3,NH
8002,HighStreetStation9,11,1.3,NH
8003,HighStreetStation9,12,1.3,NH
8004,HighStreetStation9,13,1.3,NH
8005,HighStreetStation9,14,1.3,NH
8006,HighStreetStation9,15,1.3,NH
8007,HighStreetStation9,16,1.3,NH
8008,HighStreetStation9,17,1.3,NH
8009,HighStreetStation9,18,1.3,NH
8010,HighStreetStation9,19,1.3,NH
8011,HighStreetStation9,20,1.3,NH
8012,HighStreetStation9,21,1.3,NH
8013,HighStreetStation9,22,1.3,NH
8014,HighStreetStation9,23,1.3,NH
8015,HighStreetStation9,24,1.3,NH
8016,PotterStation2WAT2,1,58.0,NH
8017,PotterStation2WAT2,2,58.0,NH
8018,PotterStation2WAT2,3,58.0,NH
8019,PotterStation2WAT2,4,58.0,NH
8020,PotterStation2WAT2,5,58.0,NH
8021,PotterStation2WAT2,6,58.0,NH
8022,PotterStation2WAT2,7,58.0,NH
8023,PotterStation2WAT2,8,58.0,NH
8024,PotterStation2WAT2,9,58.0,NH
8025,PotterStation2WAT2,10,58.0,NH
8026,PotterStation2WAT2,11,58.0,NH
8027,PotterStation2WAT2,12,58.0,NH
8028,PotterStation2WAT2,13,58.0,NH
8029,PotterStation2WAT2,14,58.0,NH
8030,PotterStation2WAT2,15,58.0,NH
8031,PotterStation2WAT2,16,58.0,NH
8032,PotterStation2WAT2,17,58.0,NH
8033,PotterStation2WAT2,18,58.0,NH
8034,PotterStation2WAT2,19,58.0,NH
8035,PotterStation2WAT2,20,58.0,NH
8036,PotterStation2WAT2,21,58.0,NH
8037,PotterStation2WAT2,22,58.0,NH
8038,PotterStation2WAT2,23,58.0,NH
8039,PotterStation2WAT2,24,58.0,NH
8040,ExelonFraminghamLLCGT3,1,14.2,NH
8041,ExelonFraminghamLLCGT3,2,14.2,NH
8042,ExelonFraminghamLLCGT3,3,14.2,NH
8043,ExelonFraminghamLLCGT3,4,14.2,NH
8044,ExelonFraminghamLLCGT3,5,14.2,NH
8045,ExelonFraminghamLLCGT3,6,14.2,NH
8046,ExelonFraminghamLLCGT3,7,14.2,NH
8047,ExelonFraminghamLLCGT3,8,14.2,NH
8048,ExelonFraminghamLLCGT3,9,14.2,NH
8049,ExelonFraminghamLLCGT3,10,14.2,NH
8050,ExelonFraminghamLLCGT3,11,14.2,NH
8051,ExelonFraminghamLLCGT3,12,14.2,NH
8052,ExelonFraminghamLLCGT3,13,14.2,NH
8053,ExelonFraminghamLLCGT3,14,14.2,NH
8054,ExelonFraminghamLLCGT3,15,14.2,NH
8055,ExelonFraminghamLLCGT3,16,14.2,NH
8056,ExelonFraminghamLLCGT3,17,14.2,NH
8057,ExelonFraminghamLLCGT3,18,14.2,NH
8058,ExelonFraminghamLLCGT3,19,14.2,NH
8059,ExelonFraminghamLLCGT3,20,14.2,NH
8060,ExelonFraminghamLLCGT3,21,14.2,NH
8061,ExelonFraminghamLLCGT3,22,14.2,NH
8062,ExelonFraminghamLLCGT3,23,14.2,NH
8063,ExelonFraminghamLLCGT3,24,14.2,NH
8064,MedicalAreaTotalEnergyPlantDEG3,1,6.8,NH
8065,MedicalAreaTotalEnergyPlantDEG3,2,6.8,NH
8066,MedicalAreaTotalEnergyPlantDEG3,3,6.8,NH
8067,MedicalAreaTotalEnergyPlantDEG3,4,6.8,NH
8068,MedicalAreaTotalEnergyPlantDEG3,5,6.8,NH
8069,MedicalAreaTotalEnergyPlantDEG3,6,6.8,NH
8070,MedicalAreaTotalEnergyPlantDEG3,7,6.8,NH
8071,MedicalAreaTotalEnergyPlantDEG3,8,6.8,NH
8072,MedicalAreaTotalEnergyPlantDEG3,9,6.8,NH
8073,MedicalAreaTotalEnergyPlantDEG3,10,6.8,NH
8074,MedicalAreaTotalEnergyPlantDEG3,11,6.8,NH
8075,MedicalAreaTotalEnergyPlantDEG3,12,6.8,NH
8076,MedicalAreaTotalEnergyPlantDEG3,13,6.8,NH
8077,MedicalAreaTotalEnergyPlantDEG3,14,6.8,NH
8078,MedicalAreaTotalEnergyPlantDEG3,15,6.8,NH
8079,MedicalAreaTotalEnergyPlantDEG3,16,6.8,NH
8080,MedicalAreaTotalEnergyPlantDEG3,17,6.8,NH
8081,MedicalAreaTotalEnergyPlantDEG3,18,6.8,NH
8082,MedicalAreaTotalEnergyPlantDEG3,19,6.8,NH
8083,MedicalAreaTotalEnergyPlantDEG3,20,6.8,NH
8084,MedicalAreaTotalEnergyPlantDEG3,21,6.8,NH
8085,MedicalAreaTotalEnergyPlantDEG3,22,6.8,NH
8086,MedicalAreaTotalEnergyPlantDEG3,23,6.8,NH
8087,MedicalAreaTotalEnergyPlantDEG3,24,6.8,NH
8088,BraytonPointIC3,1,2.7,NH
8089,BraytonPointIC3,2,2.7,NH
8090,BraytonPointIC3,3,2.7,NH
8091,BraytonPointIC3,4,2.7,NH
8092,BraytonPointIC3,5,2.7,NH
8093,BraytonPointIC3,6,2.7,NH
8094,BraytonPointIC3,7,2.7,NH
8095,BraytonPointIC3,8,2.7,NH
8096,BraytonPointIC3,9,2.7,NH
8097,BraytonPointIC3,10,2.7,NH
8098,BraytonPointIC3,11,2.7,NH
8099,BraytonPointIC3,12,2.7,NH
8100,BraytonPointIC3,13,2.7,NH
8101,BraytonPointIC3,14,2.7,NH
8102,BraytonPointIC3,15,2.7,NH
8103,BraytonPointIC3,16,2.7,NH
8104,BraytonPointIC3,17,2.7,NH
8105,BraytonPointIC3,18,2.7,NH
8106,BraytonPointIC3,19,2.7,NH
8107,BraytonPointIC3,20,2.7,NH
8108,BraytonPointIC3,21,2.7,NH
8109,BraytonPointIC3,22,2.7,NH
8110,BraytonPointIC3,23,2.7,NH
8111,BraytonPointIC3,24,2.7,NH
8112,SLACK3,1,0.0,NH
8113,SLACK3,2,0.0,NH
8114,SLACK3,3,0.0,NH
8115,SLACK3,4,0.0,NH
8116,SLACK3,5,0.0,NH
8117,SLACK3,6,0.0,NH
8118,SLACK3,7,0.0,NH
8119,SLACK3,8,0.0,NH
8120,SLACK3,9,0.0,NH
8121,SLACK3,10,0.0,NH
8122,SLACK3,11,0.0,NH
8123,SLACK3,12,0.0,NH
8124,SLACK3,13,0.0,NH
8125,SLACK3,14,0.0,NH
8126,SLACK3,15,0.0,NH
8127,SLACK3,16,0.0,NH
8128,SLACK3,17,0.0,NH
8129,SLACK3,18,0.0,NH
8130,SLACK3,19,0.0,NH
8131,SLACK3,20,0.0,NH
8132,SLACK3,21,0.0,NH
8133,SLACK3,22,0.0,NH
8134,SLACK3,23,0.0,NH
8135,SLACK3,24,0.0,NH
8136,ExelonMedwayLLCGT3,1,45.0,NH
8137,ExelonMedwayLLCGT3,2,45.0,NH
8138,ExelonMedwayLLCGT3,3,45.0,NH
8139,ExelonMedwayLLCGT3,4,45.0,NH
8140,ExelonMedwayLLCGT3,5,45.0,NH
8141,ExelonMedwayLLCGT3,6,45.0,NH
8142,ExelonMedwayLLCGT3,7,45.0,NH
8143,ExelonMedwayLLCGT3,8,45.0,NH
8144,ExelonMedwayLLCGT3,9,45.0,NH
8145,ExelonMedwayLLCGT3,10,45.0,NH
8146,ExelonMedwayLLCGT3,11,45.0,NH
8147,ExelonMedwayLLCGT3,12,45.0,NH
8148,ExelonMedwayLLCGT3,13,45.0,NH
8149,ExelonMedwayLLCGT3,14,45.0,NH
8150,ExelonMedwayLLCGT3,15,45.0,NH
8151,ExelonMedwayLLCGT3,16,45.0,NH
8152,ExelonMedwayLLCGT3,17,45.0,NH
8153,ExelonMedwayLLCGT3,18,45.0,NH
8154,ExelonMedwayLLCGT3,19,45.0,NH
8155,ExelonMedwayLLCGT3,20,45.0,NH
8156,ExelonMedwayLLCGT3,21,45.0,NH
8157,ExelonMedwayLLCGT3,22,45.0,NH
8158,ExelonMedwayLLCGT3,23,45.0,NH
8159,ExelonMedwayLLCGT3,24,45.0,NH
8160,UnivofMassachusettsMedicalCenterGEN1,1,0.0,NH
8161,UnivofMassachusettsMedicalCenterGEN1,2,0.0,NH
8162,UnivofMassachusettsMedicalCenterGEN1,3,0.0,NH
8163,UnivofMassachusettsMedicalCenterGEN1,4,0.0,NH
8164,UnivofMassachusettsMedicalCenterGEN1,5,0.0,NH
8165,UnivofMassachusettsMedicalCenterGEN1,6,0.0,NH
8166,UnivofMassachusettsMedicalCenterGEN1,7,0.0,NH
8167,UnivofMassachusettsMedicalCenterGEN1,8,0.0,NH
8168,UnivofMassachusettsMedicalCenterGEN1,9,0.0,NH
8169,UnivofMassachusettsMedicalCenterGEN1,10,0.0,NH
8170,UnivofMassachusettsMedicalCenterGEN1,11,0.0,NH
8171,UnivofMassachusettsMedicalCenterGEN1,12,0.0,NH
8172,UnivofMassachusettsMedicalCenterGEN1,13,0.0,NH
8173,UnivofMassachusettsMedicalCenterGEN1,14,0.0,NH
8174,UnivofMassachusettsMedicalCenterGEN1,15,0.0,NH
8175,UnivofMassachusettsMedicalCenterGEN1,16,0.0,NH
8176,UnivofMassachusettsMedicalCenterGEN1,17,0.0,NH
8177,UnivofMassachusettsMedicalCenterGEN1,18,0.0,NH
8178,UnivofMassachusettsMedicalCenterGEN1,19,0.0,NH
8179,UnivofMassachusettsMedicalCenterGEN1,20,0.0,NH
8180,UnivofMassachusettsMedicalCenterGEN1,21,0.0,NH
8181,UnivofMassachusettsMedicalCenterGEN1,22,0.0,NH
8182,UnivofMassachusettsMedicalCenterGEN1,23,0.0,NH
8183,UnivofMassachusettsMedicalCenterGEN1,24,0.0,NH
8184,GeneralElectricAircraftEnginesGEN8,1,0.0,NH
8185,GeneralElectricAircraftEnginesGEN8,2,0.0,NH
8186,GeneralElectricAircraftEnginesGEN8,3,0.0,NH
8187,GeneralElectricAircraftEnginesGEN8,4,0.0,NH
8188,GeneralElectricAircraftEnginesGEN8,5,0.0,NH
8189,GeneralElectricAircraftEnginesGEN8,6,0.0,NH
8190,GeneralElectricAircraftEnginesGEN8,7,0.0,NH
8191,GeneralElectricAircraftEnginesGEN8,8,0.0,NH
8192,GeneralElectricAircraftEnginesGEN8,9,0.0,NH
8193,GeneralElectricAircraftEnginesGEN8,10,0.0,NH
8194,GeneralElectricAircraftEnginesGEN8,11,0.0,NH
8195,GeneralElectricAircraftEnginesGEN8,12,0.0,NH
8196,GeneralElectricAircraftEnginesGEN8,13,0.0,NH
8197,GeneralElectricAircraftEnginesGEN8,14,0.0,NH
8198,GeneralElectricAircraftEnginesGEN8,15,0.0,NH
8199,GeneralElectricAircraftEnginesGEN8,16,0.0,NH
8200,GeneralElectricAircraftEnginesGEN8,17,0.0,NH
8201,GeneralElectricAircraftEnginesGEN8,18,0.0,NH
8202,GeneralElectricAircraftEnginesGEN8,19,0.0,NH
8203,GeneralElectricAircraftEnginesGEN8,20,0.0,NH
8204,GeneralElectricAircraftEnginesGEN8,21,0.0,NH
8205,GeneralElectricAircraftEnginesGEN8,22,0.0,NH
8206,GeneralElectricAircraftEnginesGEN8,23,0.0,NH
8207,GeneralElectricAircraftEnginesGEN8,24,0.0,NH
8208,MysticGeneratingStationGT82,1,278.6,NH
8209,MysticGeneratingStationGT82,2,278.6,NH
8210,MysticGeneratingStationGT82,3,278.6,NH
8211,MysticGeneratingStationGT82,4,278.6,NH
8212,MysticGeneratingStationGT82,5,278.6,NH
8213,MysticGeneratingStationGT82,6,278.6,NH
8214,MysticGeneratingStationGT82,7,278.6,NH
8215,MysticGeneratingStationGT82,8,278.6,NH
8216,MysticGeneratingStationGT82,9,278.6,NH
8217,MysticGeneratingStationGT82,10,278.6,NH
8218,MysticGeneratingStationGT82,11,278.6,NH
8219,MysticGeneratingStationGT82,12,278.6,NH
8220,MysticGeneratingStationGT82,13,278.6,NH
8221,MysticGeneratingStationGT82,14,278.6,NH
8222,MysticGeneratingStationGT82,15,278.6,NH
8223,MysticGeneratingStationGT82,16,278.6,NH
8224,MysticGeneratingStationGT82,17,278.6,NH
8225,MysticGeneratingStationGT82,18,278.6,NH
8226,MysticGeneratingStationGT82,19,278.6,NH
8227,MysticGeneratingStationGT82,20,278.6,NH
8228,MysticGeneratingStationGT82,21,278.6,NH
8229,MysticGeneratingStationGT82,22,278.6,NH
8230,MysticGeneratingStationGT82,23,278.6,NH
8231,MysticGeneratingStationGT82,24,278.6,NH
8232,BraytonPoint4,1,475.5,NH
8233,BraytonPoint4,2,475.5,NH
8234,BraytonPoint4,3,475.5,NH
8235,BraytonPoint4,4,475.5,NH
8236,BraytonPoint4,5,475.5,NH
8237,BraytonPoint4,6,475.5,NH
8238,BraytonPoint4,7,475.5,NH
8239,BraytonPoint4,8,475.5,NH
8240,BraytonPoint4,9,475.5,NH
8241,BraytonPoint4,10,475.5,NH
8242,BraytonPoint4,11,475.5,NH
8243,BraytonPoint4,12,475.5,NH
8244,BraytonPoint4,13,475.5,NH
8245,BraytonPoint4,14,475.5,NH
8246,BraytonPoint4,15,475.5,NH
8247,BraytonPoint4,16,475.5,NH
8248,BraytonPoint4,17,475.5,NH
8249,BraytonPoint4,18,475.5,NH
8250,BraytonPoint4,19,475.5,NH
8251,BraytonPoint4,20,475.5,NH
8252,BraytonPoint4,21,475.5,NH
8253,BraytonPoint4,22,475.5,NH
8254,BraytonPoint4,23,475.5,NH
8255,BraytonPoint4,24,475.5,NH
8256,GilletteSBMCDG,1,0.5,NH
8257,GilletteSBMCDG,2,0.5,NH
8258,GilletteSBMCDG,3,0.5,NH
8259,GilletteSBMCDG,4,0.5,NH
8260,GilletteSBMCDG,5,0.5,NH
8261,GilletteSBMCDG,6,0.5,NH
8262,GilletteSBMCDG,7,0.5,NH
8263,GilletteSBMCDG,8,0.5,NH
8264,GilletteSBMCDG,9,0.5,NH
8265,GilletteSBMCDG,10,0.5,NH
8266,GilletteSBMCDG,11,0.5,NH
8267,GilletteSBMCDG,12,0.5,NH
8268,GilletteSBMCDG,13,0.5,NH
8269,GilletteSBMCDG,14,0.5,NH
8270,GilletteSBMCDG,15,0.5,NH
8271,GilletteSBMCDG,16,0.5,NH
8272,GilletteSBMCDG,17,0.5,NH
8273,GilletteSBMCDG,18,0.5,NH
8274,GilletteSBMCDG,19,0.5,NH
8275,GilletteSBMCDG,20,0.5,NH
8276,GilletteSBMCDG,21,0.5,NH
8277,GilletteSBMCDG,22,0.5,NH
8278,GilletteSBMCDG,23,0.5,NH
8279,GilletteSBMCDG,24,0.5,NH
8280,MedicalAreaTotalEnergyPlantDEG4,1,6.8,NH
8281,MedicalAreaTotalEnergyPlantDEG4,2,6.8,NH
8282,MedicalAreaTotalEnergyPlantDEG4,3,6.8,NH
8283,MedicalAreaTotalEnergyPlantDEG4,4,6.8,NH
8284,MedicalAreaTotalEnergyPlantDEG4,5,6.8,NH
8285,MedicalAreaTotalEnergyPlantDEG4,6,6.8,NH
8286,MedicalAreaTotalEnergyPlantDEG4,7,6.8,NH
8287,MedicalAreaTotalEnergyPlantDEG4,8,6.8,NH
8288,MedicalAreaTotalEnergyPlantDEG4,9,6.8,NH
8289,MedicalAreaTotalEnergyPlantDEG4,10,6.8,NH
8290,MedicalAreaTotalEnergyPlantDEG4,11,6.8,NH
8291,MedicalAreaTotalEnergyPlantDEG4,12,6.8,NH
8292,MedicalAreaTotalEnergyPlantDEG4,13,6.8,NH
8293,MedicalAreaTotalEnergyPlantDEG4,14,6.8,NH
8294,MedicalAreaTotalEnergyPlantDEG4,15,6.8,NH
8295,MedicalAreaTotalEnergyPlantDEG4,16,6.8,NH
8296,MedicalAreaTotalEnergyPlantDEG4,17,6.8,NH
8297,MedicalAreaTotalEnergyPlantDEG4,18,6.8,NH
8298,MedicalAreaTotalEnergyPlantDEG4,19,6.8,NH
8299,MedicalAreaTotalEnergyPlantDEG4,20,6.8,NH
8300,MedicalAreaTotalEnergyPlantDEG4,21,6.8,NH
8301,MedicalAreaTotalEnergyPlantDEG4,22,6.8,NH
8302,MedicalAreaTotalEnergyPlantDEG4,23,6.8,NH
